id,message
2351,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/TTTo2L2Nu_TuneCUETP8M2_ttHtranche3_13TeV-powheg-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/40000/3F5D1926-C089-4044-917B-E449D4CE5078.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
2352,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/TT_FCNC-T2AJ_aTleptonic_kappa_aut-MadGraph5-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/110000/BE17508A-8BAA-8248-BB54-0BC3B6A68254.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
2353,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/VBF_HToZZTo4L_M190_13TeV_powheg2_JHUgenV6_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/120000/010FA073-4C47-C24A-9C8E-8AF7025DCA41.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
2354,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/VBF_LFV_HToETau_M130_13TeV_powheg_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/60000/26A35845-92CF-1B40-B7DC-82A730699B96.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
2355,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/Vector_MonoTop_NLO_Mphi-1500_Mchi-1000_gSM-0p25_gDM-1p0_13TeV-madgraph/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/130000/CA8B2878-8DB6-E341-952E-8F818A63F027.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
2356,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/WminusG_WtoLNu_TuneCUETP8M1_13TeV-powheg-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/130000/1156EB3E-6F15-7641-B874-40018E7E47F9.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
2357,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ZH_HToMuMu_ZToAll_M125_TuneCP5up_PSweights_13TeV_powheg_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/260000/8CC8E6A0-AC10-DD4E-AE59-ADD3636F2301.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
2358,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ZZTo2L2Nu_13TeV_powheg_pythia8_ext1/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/120000/01CF3A27-3901-9E48-BB9B-E099CD31915E.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
2360,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://atlasse.lnf.infn.it:8446/srm/managerv2: CGSI-gSOAP running on fts812.cern.ch reports Error reading token data header: Connection reset by peer 
2361,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://grid-cert-03.roma1.infn.it:8446/srm/managerv2: CGSI-gSOAP running on fts808.cern.ch reports Error reading token data header: Connection reset by peer 
2362,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://lpnse1.in2p3.fr:8446/srm/managerv2: CGSI-gSOAP running on fts120.cern.ch reports could not open connection to lpnse1.in2p3.fr:8446  
2363,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2364,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2365,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2366,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2367,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2368,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2369,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2370,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2371,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2372,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2373,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2374,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2375,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2376,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2377,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2378,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2379,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2380,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2381,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2382,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2383,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2384,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2385,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2386,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2387,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2388,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2389,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2390,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2391,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2392,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2393,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2394,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2395,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2396,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2397,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2398,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2399,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2400,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2401,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2402,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2403,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2404,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2405,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2406,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2407,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
2408,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_FAILURE] error accessing dpms17.indiacms.res.in:/disk04/cms/2019-10-10: No route to host 
2409,Destination file exists and overwrite is not enabled
2410,Destination file exists and overwrite is not enabled
2411,Destination file exists and overwrite is not enabled
2412,Destination file exists and overwrite is not enabled
2413,Destination file exists and overwrite is not enabled
2414,Destination file exists and overwrite is not enabled
2415,Destination file exists and overwrite is not enabled
2416,Destination file exists and overwrite is not enabled
2417,Destination file exists and overwrite is not enabled
2418,Destination file exists and overwrite is not enabled
2419,Destination file exists and overwrite is not enabled
2420,Destination file exists and overwrite is not enabled
2421,Destination file exists and overwrite is not enabled
2422,Destination file exists and overwrite is not enabled
2423,Destination file exists and overwrite is not enabled
2424,Destination file exists and overwrite is not enabled
2425,Destination file exists and overwrite is not enabled
2426,Destination file exists and overwrite is not enabled
2427,Destination file exists and overwrite is not enabled
2428,Destination file exists and overwrite is not enabled
2429,Destination file exists and overwrite is not enabled
2430,Destination file exists and overwrite is not enabled
2431,Destination file exists and overwrite is not enabled
2432,Destination file exists and overwrite is not enabled
2433,Destination file exists and overwrite is not enabled
2434,Destination file exists and overwrite is not enabled
2435,Destination file exists and overwrite is not enabled
2436,Destination file exists and overwrite is not enabled
2437,Destination file exists and overwrite is not enabled
2438,Destination file exists and overwrite is not enabled
2439,Destination file exists and overwrite is not enabled
2440,Destination file exists and overwrite is not enabled
2441,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation expired
2442,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation expired
2443,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation expired
2444,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation expired
2445,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Destination does not support third-party-copy.
2446,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Destination does not support third-party-copy.
2447,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Destination does not support third-party-copy.
2448,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Destination does not support third-party-copy.
2449,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Destination does not support third-party-copy.
2450,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Destination does not support third-party-copy.
2451,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2452,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2453,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2454,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2455,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2456,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2457,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2458,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2459,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2460,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2461,Error on XrdCl::CopyProcess::Run(): [ERROR] Operation not supported: Source does not support third-party-copy
2462,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3005] [FATAL] Auth failed 
2463,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3005] [FATAL] Auth failed 
2464,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3005] [FATAL] Auth failed 
2465,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3005] [FATAL] Auth failed 
2466,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3005] [FATAL] Auth failed 
2467,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3005] [FATAL] Auth failed 
2468,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2469,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2470,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2471,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2472,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2473,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2474,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2475,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2476,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2477,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2478,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2479,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2480,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2481,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2482,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2483,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2484,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2485,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2486,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3009] Copy failed; unable to pass credentials. 
2487,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/0f/68/file17_c10fae23-e652-4320-9920-7fd8687cad8e; permission denied 
2488,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/0f/68/file17_c10fae23-e652-4320-9920-7fd8687cad8e; permission denied 
2489,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/1d/e8/file15_4b0d28c9-c12e-4e4e-8b6e-bfb659c3e484; permission denied 
2490,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/2c/f3/file9_1befc1dd-037f-4360-9445-87707ba84ac4; permission denied 
2491,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/37/7b/file3_256509b1-9c21-4c20-a8f7-a16bac785df2; permission denied 
2492,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/3d/19/file4_44ac2abb-b80b-4f4f-8d18-0c2bbee81e22; permission denied 
2493,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/4b/9d/file16_45f8c650-94ff-44fd-a472-bd86e54e51ed; permission denied 
2494,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/6a/85/file22_6b87ae4e-bf51-4c3d-812a-475b6a1916f5; permission denied 
2495,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/6c/1d/file21_d6034a8e-e74f-4cd1-9d2b-2045f04a6784; permission denied 
2496,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/94/ec/file3_a0d35e1c-94dd-49cb-908c-2c741db55e44; permission denied 
2497,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/ac/7b/file23_65e27410-7aa4-44a4-9f5f-1b6259893d21; permission denied 
2498,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/ad/fe/file7_195c8242-0cf3-4354-b30f-5d7452abf426; permission denied 
2499,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Unable to create /atlas/atlasscratchdisk/rucio/tests/d0/e8/file1_2562c28e-521e-4112-8944-b880b93b474a; permission denied 
